TransactionAmount,TransactionType,Location,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,LoginAttempts_Binned,cluster
230.51,Credit,Memphis,M062,Branch,51,Engineer,56,1,9522.37,Sangat Rendah,0
237.74,Debit,Tucson,M022,ATM,61,Doctor,152,1,11795.12,Sangat Rendah,0
512.76,Debit,Fresno,M080,ATM,52,Doctor,26,1,5121.36,Sangat Rendah,0
151.37,Debit,Baltimore,M044,ATM,54,Engineer,53,1,8356.08,Sangat Rendah,0
85.01,Credit,Portland,M014,ATM,25,Student,157,1,1299.4,Sangat Rendah,0
444.47,Debit,San Jose,M005,Online,57,Retired,61,1,6062.94,Sangat Rendah,0
184.19,Debit,Indianapolis,M035,ATM,67,Retired,58,1,7588.67,Sangat Rendah,0
879.25,Credit,Memphis,M086,Online,24,Student,137,1,125.85,Sangat Rendah,0
55.98,Credit,Kansas City,M013,Branch,24,Student,87,1,7047.04,Sangat Rendah,0
54.91,Credit,Columbus,M010,ATM,41,Engineer,275,1,7927.27,Sangat Rendah,0
1047.69,Debit,Austin,M037,Online,20,Student,139,1,1889.78,Sangat Rendah,0
393.74,Debit,Charlotte,M099,Online,26,Student,90,1,1769.06,Sangat Rendah,0
58.94,Debit,Miami,M046,Online,30,Engineer,26,1,4575.98,Sangat Rendah,0
515.57,Debit,Columbus,M027,ATM,27,Engineer,56,1,9269.67,Sangat Rendah,0
332.15,Debit,Dallas,M030,ATM,59,Doctor,105,1,9749.46,Sangat Rendah,0
177.94,Debit,Milwaukee,M088,Online,19,Student,173,1,123.24,Sangat Rendah,0
68.68,Debit,Sacramento,M094,Online,49,Engineer,141,1,4718.51,Sangat Rendah,0
1431.54,Debit,Portland,M075,Online,20,Student,84,1,1171.98,Sangat Rendah,0
240.03,Debit,Atlanta,M079,Online,33,Engineer,31,1,7807.73,Sangat Rendah,0
168.34,Debit,Phoenix,M068,ATM,64,Retired,240,1,7483.01,Sangat Rendah,0
474.77,Debit,Boston,M038,Online,46,Engineer,284,1,8494.53,Sangat Rendah,0
451.7,Debit,Chicago,M017,Online,29,Engineer,103,1,8994.67,Sangat Rendah,0
243.85,Debit,Omaha,M082,Branch,39,Engineer,43,1,4576.78,Sangat Rendah,0
5.76,Debit,Houston,M070,Branch,38,Engineer,164,1,5859.79,Sangat Rendah,0
435.08,Debit,San Francisco,M038,Online,55,Engineer,78,1,2103.41,Sangat Rendah,0
127.78,Debit,Miami,M050,ATM,20,Student,170,1,1046.66,Sangat Rendah,0
23.14,Credit,Mesa,M064,Online,47,Doctor,93,1,10536.54,Sangat Rendah,0
545.87,Debit,Miami,M026,Branch,27,Engineer,41,1,4860.01,Sangat Rendah,0
21.21,Debit,Nashville,M063,Online,55,Engineer,37,1,9575.42,Sangat Rendah,0
423.53,Credit,Kansas City,M025,Branch,50,Doctor,81,1,5453.4,Sangat Rendah,0
142.1,Credit,San Francisco,M056,Online,18,Student,109,1,1545.64,Sangat Rendah,0
1413.24,Debit,New York,M016,ATM,58,Engineer,199,1,7272.01,Sangat Rendah,0
114.15,Debit,Atlanta,M001,ATM,19,Student,52,1,1612.4,Sangat Rendah,0
275.98,Credit,Washington,M053,Online,72,Retired,67,1,6151.05,Sangat Rendah,0
590.68,Debit,Washington,M037,Branch,27,Student,23,1,852.2,Sangat Rendah,0
152.42,Debit,San Jose,M057,ATM,42,Doctor,176,1,9141.79,Sangat Rendah,0
395.77,Credit,El Paso,M095,Branch,43,Doctor,118,1,6425.99,Sangat Rendah,0
615.16,Debit,Boston,M080,Online,26,Student,140,1,214.61,Sangat Rendah,0
207.82,Credit,Las Vegas,M078,Online,19,Student,30,1,229.02,Sangat Rendah,0
220.52,Debit,Seattle,M054,ATM,57,Retired,152,1,1793.09,Sangat Rendah,0
281.47,Debit,Philadelphia,M029,ATM,34,Engineer,142,1,4437.48,Sangat Rendah,0
57.91,Credit,Sacramento,M079,Branch,58,Engineer,97,1,3641.06,Sangat Rendah,0
30.48,Credit,Seattle,M073,Branch,32,Doctor,78,1,11481.85,Sangat Rendah,0
1152.58,Debit,Austin,M020,Branch,65,Retired,180,1,7567.17,Sangat Rendah,0
453.09,Debit,San Jose,M088,Branch,48,Doctor,97,1,6708.65,Sangat Rendah,0
424.47,Debit,Oklahoma City,M050,Online,22,Student,116,1,5491.55,Sangat Rendah,0
228.4,Debit,Omaha,M060,ATM,67,Doctor,116,1,9598.43,Sangat Rendah,0
67.17,Debit,Seattle,M034,Online,63,Doctor,48,1,14410.44,Sangat Rendah,0
284.89,Debit,Atlanta,M042,Online,53,Doctor,115,1,9738.6,Sangat Rendah,0
118.69,Debit,Omaha,M029,Online,33,Doctor,296,1,749.34,Sangat Rendah,0
221.33,Debit,Louisville,M015,ATM,27,Student,276,1,1185.43,Sangat Rendah,0
252.31,Credit,Seattle,M037,ATM,26,Student,172,1,1584.6,Sangat Rendah,0
58.85,Credit,Milwaukee,M041,Online,71,Retired,115,1,1789.8,Sangat Rendah,0
194.68,Debit,Memphis,M002,Online,32,Doctor,165,1,14494.18,Sangat Rendah,0
433.53,Debit,Philadelphia,M098,Branch,38,Doctor,231,1,6368.32,Sangat Rendah,0
178.26,Debit,Oklahoma City,M003,ATM,59,Retired,59,1,1137.13,Sangat Rendah,0
207.65,Debit,San Francisco,M066,Online,34,Engineer,98,1,5143.8,Sangat Rendah,0
237.0,Debit,Tucson,M076,Online,49,Doctor,115,1,14021.4,Sangat Rendah,0
1169.59,Debit,New York,M067,Online,28,Student,114,1,5946.45,Sangat Rendah,0
347.63,Credit,Chicago,M025,Online,25,Student,272,1,1400.04,Sangat Rendah,0
517.68,Debit,Omaha,M066,ATM,31,Doctor,24,1,11305.81,Sangat Rendah,0
36.25,Debit,Tucson,M059,Branch,52,Doctor,76,1,193.06,Sangat Rendah,0
46.53,Debit,San Francisco,M082,ATM,42,Engineer,34,1,4468.12,Sangat Rendah,0
207.47,Debit,Miami,M045,ATM,53,Doctor,12,1,1688.9,Sangat Rendah,0
199.7,Debit,Indianapolis,M084,ATM,43,Engineer,285,1,7574.45,Sangat Rendah,0
307.89,Credit,Nashville,M032,Online,62,Retired,90,1,2637.55,Sangat Rendah,0
403.63,Debit,Las Vegas,M042,Branch,31,Engineer,167,3,3304.02,Rendah,1
20.06,Debit,Memphis,M017,ATM,27,Student,144,1,445.21,Sangat Rendah,0
236.57,Debit,Sacramento,M023,ATM,79,Retired,112,1,3488.77,Sangat Rendah,0
0.32,Debit,Boston,M033,ATM,39,Engineer,136,1,7158.58,Sangat Rendah,0
14.28,Debit,Phoenix,M059,ATM,23,Student,81,1,1597.51,Sangat Rendah,0
232.35,Credit,Atlanta,M048,Branch,33,Engineer,153,1,4186.25,Sangat Rendah,0
317.53,Debit,Miami,M070,Online,44,Engineer,104,1,6237.68,Sangat Rendah,0
74.67,Debit,Indianapolis,M074,ATM,43,Engineer,283,1,3449.35,Sangat Rendah,0
65.01,Credit,Austin,M004,Online,29,Doctor,67,1,10235.19,Sangat Rendah,0
0.45,Debit,Kansas City,M078,Branch,34,Engineer,172,1,8670.23,Sangat Rendah,0
364.13,Debit,Fort Worth,M070,ATM,63,Doctor,61,1,8198.0,Sangat Rendah,0
340.13,Debit,Mesa,M029,Branch,24,Student,32,3,1149.74,Rendah,1
15.81,Debit,Oklahoma City,M018,Branch,69,Doctor,11,4,8384.85,Sedang,1
222.66,Debit,Detroit,M038,Online,39,Doctor,88,1,14466.38,Sangat Rendah,0
638.24,Debit,Phoenix,M047,Branch,48,Engineer,64,1,5695.78,Sangat Rendah,0
241.21,Debit,Omaha,M037,ATM,31,Engineer,108,1,1220.86,Sangat Rendah,0
171.16,Debit,New York,M058,Online,51,Retired,42,1,6126.5,Sangat Rendah,0
1360.67,Debit,Raleigh,M092,Branch,29,Engineer,118,1,2861.65,Sangat Rendah,0
37.65,Credit,San Jose,M062,Online,27,Student,109,1,411.78,Sangat Rendah,0
25.77,Debit,Memphis,M054,Online,68,Retired,18,1,4331.54,Sangat Rendah,0
789.8,Debit,Jacksonville,M038,ATM,40,Doctor,94,1,13948.09,Sangat Rendah,0
308.85,Credit,Los Angeles,M030,Branch,20,Student,33,2,333.19,Rendah,0
1454.52,Debit,Miami,M088,ATM,27,Student,20,1,1189.03,Sangat Rendah,0
806.97,Debit,Seattle,M028,Online,25,Student,11,1,102.2,Sangat Rendah,0
364.81,Debit,Charlotte,M027,Online,25,Student,53,1,1145.23,Sangat Rendah,0
490.82,Debit,Kansas City,M029,ATM,26,Engineer,114,1,8704.27,Sangat Rendah,0
1021.38,Debit,Detroit,M013,Branch,61,Doctor,125,1,6223.26,Sangat Rendah,0
311.28,Debit,Atlanta,M045,Branch,49,Doctor,198,1,135.96,Sangat Rendah,0
85.03,Debit,San Diego,M020,ATM,51,Retired,48,1,4597.57,Sangat Rendah,0
307.75,Debit,Detroit,M085,Branch,64,Doctor,63,1,1061.58,Sangat Rendah,0
333.67,Debit,Fort Worth,M037,Online,36,Engineer,68,1,9238.08,Sangat Rendah,0
589.89,Debit,Jacksonville,M028,Branch,56,Engineer,213,3,9404.63,Rendah,1
372.08,Debit,Houston,M032,Branch,66,Doctor,63,1,13330.74,Sangat Rendah,0
502.9,Credit,Fresno,M001,Online,26,Student,141,1,341.24,Sangat Rendah,0
103.81,Debit,Oklahoma City,M098,ATM,36,Doctor,34,1,7044.63,Sangat Rendah,0
69.43,Debit,Las Vegas,M003,ATM,30,Engineer,162,1,9281.85,Sangat Rendah,0
110.4,Credit,San Diego,M033,ATM,56,Doctor,62,1,8639.36,Sangat Rendah,0
275.65,Credit,Atlanta,M013,Branch,28,Engineer,14,1,4957.57,Sangat Rendah,0
336.01,Debit,Colorado Springs,M043,Online,63,Doctor,121,4,9938.2,Sedang,1
251.8,Debit,Mesa,M020,ATM,62,Doctor,102,1,11796.66,Sangat Rendah,0
334.07,Debit,New York,M054,Branch,59,Engineer,200,1,7306.79,Sangat Rendah,0
52.44,Debit,Raleigh,M046,Online,27,Student,87,1,3157.75,Sangat Rendah,0
1030.85,Debit,San Diego,M060,ATM,25,Student,39,1,1941.8,Sangat Rendah,0
141.37,Debit,Denver,M026,Online,46,Engineer,77,1,1019.77,Sangat Rendah,0
211.7,Credit,Chicago,M064,Online,50,Doctor,205,1,12272.78,Sangat Rendah,0
61.4,Debit,San Jose,M073,Branch,41,Engineer,20,2,7892.87,Rendah,0
308.23,Debit,Las Vegas,M058,ATM,60,Retired,23,1,4150.63,Sangat Rendah,0
111.41,Debit,Chicago,M079,Branch,21,Student,181,1,1204.11,Sangat Rendah,0
675.49,Debit,Charlotte,M065,ATM,61,Retired,159,1,1893.0,Sangat Rendah,0
29.72,Debit,San Antonio,M084,ATM,26,Student,38,1,1059.62,Sangat Rendah,0
301.73,Debit,Tucson,M044,Online,67,Doctor,163,1,990.74,Sangat Rendah,0
294.61,Debit,Omaha,M046,Branch,60,Retired,74,1,7375.59,Sangat Rendah,0
106.43,Credit,Phoenix,M063,ATM,52,Engineer,164,1,9403.12,Sangat Rendah,0
381.52,Debit,Seattle,M052,Online,36,Doctor,79,1,5798.92,Sangat Rendah,0
1142.76,Credit,Houston,M058,Online,25,Student,71,1,1498.93,Sangat Rendah,0
5.66,Debit,Fresno,M029,Branch,40,Engineer,33,1,5434.64,Sangat Rendah,0
209.09,Debit,Virginia Beach,M091,ATM,48,Doctor,203,1,9100.81,Sangat Rendah,0
521.81,Debit,Virginia Beach,M058,ATM,47,Engineer,34,1,4750.96,Sangat Rendah,0
588.36,Debit,Charlotte,M068,Online,33,Engineer,134,1,8434.99,Sangat Rendah,0
146.67,Debit,Albuquerque,M025,Online,20,Student,273,1,1569.75,Sangat Rendah,0
176.52,Credit,San Diego,M022,Online,73,Retired,94,5,7132.08,Sedang,1
57.34,Debit,Atlanta,M089,Online,27,Student,81,1,1100.64,Sangat Rendah,0
294.77,Debit,Philadelphia,M087,Online,77,Retired,101,1,2272.17,Sangat Rendah,0
881.32,Debit,El Paso,M015,Online,31,Engineer,59,1,2287.93,Sangat Rendah,0
162.59,Debit,Indianapolis,M098,Branch,64,Retired,19,1,7104.83,Sangat Rendah,0
56.15,Debit,Nashville,M089,Branch,31,Doctor,77,1,13265.92,Sangat Rendah,0
524.55,Debit,El Paso,M039,ATM,39,Doctor,175,1,8292.75,Sangat Rendah,0
535.4,Debit,San Diego,M023,Branch,23,Student,110,1,651.84,Sangat Rendah,0
56.84,Debit,Raleigh,M088,ATM,45,Engineer,185,1,7977.78,Sangat Rendah,0
135.94,Debit,Houston,M020,Branch,71,Retired,258,1,4710.21,Sangat Rendah,0
47.1,Credit,Washington,M021,Branch,42,Doctor,178,1,6308.07,Sangat Rendah,0
124.05,Credit,Albuquerque,M031,Branch,61,Doctor,220,1,7009.54,Sangat Rendah,0
802.89,Debit,Chicago,M037,ATM,19,Student,175,1,1973.63,Sangat Rendah,0
193.16,Debit,Charlotte,M100,ATM,64,Retired,109,1,2304.56,Sangat Rendah,0
541.52,Credit,Indianapolis,M094,Branch,48,Engineer,161,1,6087.24,Sangat Rendah,0
20.17,Debit,San Antonio,M088,ATM,77,Retired,86,1,3869.37,Sangat Rendah,0
35.98,Credit,Nashville,M004,Branch,40,Doctor,133,1,11147.34,Sangat Rendah,0
273.24,Debit,Fresno,M011,Branch,51,Retired,173,1,2202.21,Sangat Rendah,0
663.45,Debit,Albuquerque,M076,ATM,67,Retired,147,1,5897.29,Sangat Rendah,0
343.86,Debit,Charlotte,M058,Branch,57,Engineer,70,1,3278.65,Sangat Rendah,0
69.38,Debit,Detroit,M042,Branch,69,Doctor,280,2,12072.11,Rendah,0
75.43,Debit,Fresno,M096,ATM,77,Retired,266,1,1441.86,Sangat Rendah,0
414.64,Debit,Mesa,M060,Branch,32,Doctor,74,1,7253.22,Sangat Rendah,0
86.79,Debit,Fort Worth,M100,Branch,33,Doctor,166,1,8795.37,Sangat Rendah,0
1105.88,Debit,Omaha,M047,ATM,34,Engineer,36,1,2636.32,Sangat Rendah,0
14.1,Debit,Louisville,M027,Branch,45,Engineer,73,1,6949.21,Sangat Rendah,0
63.33,Credit,Louisville,M014,Branch,23,Student,124,1,792.33,Sangat Rendah,0
606.27,Debit,Louisville,M018,Branch,29,Doctor,42,1,9668.78,Sangat Rendah,0
4.47,Debit,Baltimore,M033,Branch,27,Student,132,1,1381.75,Sangat Rendah,0
289.01,Debit,Miami,M044,Online,66,Retired,96,1,4226.26,Sangat Rendah,0
338.69,Debit,Virginia Beach,M026,Branch,18,Student,169,1,1137.89,Sangat Rendah,0
97.73,Debit,Sacramento,M018,Branch,69,Doctor,156,1,7885.21,Sangat Rendah,0
1021.16,Debit,Albuquerque,M046,ATM,20,Student,104,1,9427.06,Sangat Rendah,0
27.61,Credit,Fort Worth,M015,ATM,54,Retired,26,1,3679.64,Sangat Rendah,0
284.17,Debit,Memphis,M074,ATM,51,Retired,189,1,3479.56,Sangat Rendah,0
76.21,Debit,Los Angeles,M055,Branch,22,Student,69,1,664.93,Sangat Rendah,0
334.79,Credit,Denver,M097,Branch,69,Doctor,292,1,624.09,Sangat Rendah,0
584.51,Debit,Denver,M010,ATM,74,Retired,76,1,3254.56,Sangat Rendah,0
432.18,Debit,Las Vegas,M008,Branch,18,Student,162,1,678.83,Sangat Rendah,0
134.55,Debit,San Jose,M026,Online,59,Doctor,165,1,14852.42,Sangat Rendah,0
61.66,Debit,Sacramento,M085,ATM,26,Student,86,1,5705.4,Sangat Rendah,0
12.35,Debit,Fresno,M092,Branch,25,Student,22,1,1846.85,Sangat Rendah,0
213.25,Debit,San Francisco,M076,Branch,25,Student,63,1,677.79,Sangat Rendah,0
34.93,Debit,Columbus,M056,Branch,31,Engineer,72,1,2810.37,Sangat Rendah,0
959.48,Debit,Miami,M004,Branch,67,Doctor,36,1,10631.43,Sangat Rendah,0
335.68,Debit,Tucson,M062,Online,24,Student,142,1,1188.95,Sangat Rendah,0
423.96,Debit,San Diego,M086,ATM,43,Doctor,75,1,8374.38,Sangat Rendah,0
361.38,Credit,Milwaukee,M095,Online,72,Retired,71,3,4972.92,Rendah,1
220.82,Debit,Louisville,M089,Branch,42,Engineer,31,1,4298.13,Sangat Rendah,0
717.36,Credit,San Diego,M020,Online,22,Student,138,1,514.88,Sangat Rendah,0
406.12,Debit,Houston,M004,ATM,42,Doctor,106,1,10501.53,Sangat Rendah,0
427.83,Debit,Phoenix,M066,ATM,47,Engineer,29,1,3293.06,Sangat Rendah,0
416.62,Credit,Baltimore,M091,Online,26,Student,67,1,9700.9,Sangat Rendah,0
21.9,Debit,Phoenix,M084,ATM,28,Student,30,1,1052.27,Sangat Rendah,0
717.74,Credit,Sacramento,M020,Online,42,Engineer,168,1,8375.16,Sangat Rendah,0
393.68,Debit,San Diego,M087,ATM,55,Doctor,141,1,10135.88,Sangat Rendah,0
281.91,Debit,Denver,M069,Branch,25,Student,269,1,225.53,Sangat Rendah,0
239.85,Debit,Tucson,M047,ATM,70,Retired,50,1,1477.63,Sangat Rendah,0
237.84,Debit,Nashville,M047,Branch,26,Student,16,1,8932.39,Sangat Rendah,0
459.29,Credit,Kansas City,M016,Online,64,Retired,109,1,1006.12,Sangat Rendah,0
196.49,Debit,Oklahoma City,M016,Branch,41,Engineer,65,1,7516.56,Sangat Rendah,0
21.23,Debit,Virginia Beach,M094,ATM,23,Student,103,4,319.18,Sedang,1
95.23,Debit,Denver,M077,Online,20,Student,60,3,966.88,Rendah,1
344.87,Debit,Houston,M090,Branch,58,Retired,25,1,7447.44,Sangat Rendah,0
129.62,Credit,San Jose,M070,ATM,23,Student,124,1,620.28,Sangat Rendah,0
16.53,Debit,Houston,M017,ATM,21,Student,220,1,707.95,Sangat Rendah,0
277.02,Credit,Denver,M042,ATM,46,Doctor,227,1,8586.38,Sangat Rendah,0
13.02,Debit,Charlotte,M014,Branch,51,Doctor,42,1,6076.45,Sangat Rendah,0
199.02,Debit,Memphis,M081,ATM,22,Student,185,1,793.63,Sangat Rendah,0
684.5,Debit,Fort Worth,M035,Branch,29,Doctor,76,1,6258.63,Sangat Rendah,0
1173.74,Credit,Virginia Beach,M086,Online,61,Doctor,61,1,10456.24,Sangat Rendah,0
45.92,Debit,Nashville,M087,ATM,26,Student,23,1,544.56,Sangat Rendah,0
761.73,Debit,Columbus,M075,ATM,19,Student,27,1,151.28,Sangat Rendah,0
331.38,Debit,Miami,M051,ATM,42,Engineer,122,1,844.55,Sangat Rendah,0
602.8,Debit,Baltimore,M003,Branch,60,Retired,173,1,7417.69,Sangat Rendah,0
64.12,Credit,Indianapolis,M097,Branch,57,Doctor,222,1,1029.09,Sangat Rendah,0
57.38,Debit,Kansas City,M062,Online,28,Student,86,1,899.52,Sangat Rendah,0
94.64,Credit,New York,M036,ATM,28,Student,144,1,586.76,Sangat Rendah,0
155.56,Credit,Austin,M014,Branch,19,Student,64,1,129.79,Sangat Rendah,0
301.39,Credit,Denver,M050,Online,47,Doctor,104,1,10548.58,Sangat Rendah,0
136.31,Debit,Nashville,M055,Online,74,Retired,65,1,4384.95,Sangat Rendah,0
4.39,Debit,Philadelphia,M084,ATM,26,Student,63,1,1429.61,Sangat Rendah,0
429.25,Debit,Seattle,M090,Online,29,Engineer,107,1,5019.68,Sangat Rendah,0
138.54,Credit,Austin,M028,Branch,60,Engineer,93,1,8274.77,Sangat Rendah,0
33.03,Debit,Washington,M019,Branch,21,Student,28,1,935.88,Sangat Rendah,0
76.39,Debit,Sacramento,M005,Online,30,Doctor,80,1,11584.32,Sangat Rendah,0
25.32,Debit,Oklahoma City,M090,ATM,19,Student,25,1,1642.34,Sangat Rendah,0
330.91,Debit,Kansas City,M041,ATM,36,Engineer,28,1,6481.35,Sangat Rendah,0
153.55,Debit,Denver,M099,Online,37,Doctor,16,1,5619.91,Sangat Rendah,0
217.61,Debit,Omaha,M039,Online,27,Student,120,1,1661.1,Sangat Rendah,0
131.69,Credit,Denver,M067,Branch,53,Engineer,59,1,2958.43,Sangat Rendah,0
953.17,Debit,Raleigh,M024,Online,60,Retired,84,1,3506.11,Sangat Rendah,0
68.49,Debit,Nashville,M051,Online,67,Retired,49,1,6683.31,Sangat Rendah,0
1493.0,Debit,Colorado Springs,M096,ATM,69,Retired,151,1,1619.16,Sangat Rendah,0
470.62,Debit,Tucson,M002,Branch,57,Doctor,127,1,12470.62,Sangat Rendah,0
385.35,Debit,Miami,M045,Branch,38,Doctor,269,1,5184.13,Sangat Rendah,0
74.72,Debit,Phoenix,M031,Online,26,Student,132,1,165.75,Sangat Rendah,0
352.03,Credit,Phoenix,M001,Online,27,Student,219,1,4846.68,Sangat Rendah,0
275.87,Debit,Seattle,M096,ATM,25,Student,112,1,1697.58,Sangat Rendah,0
90.94,Credit,Colorado Springs,M084,ATM,63,Retired,56,1,3896.08,Sangat Rendah,0
206.25,Debit,Baltimore,M074,ATM,74,Retired,56,1,3651.07,Sangat Rendah,0
116.76,Debit,Philadelphia,M067,ATM,51,Engineer,212,1,4480.43,Sangat Rendah,0
91.5,Debit,Omaha,M033,ATM,47,Doctor,77,1,667.66,Sangat Rendah,0
489.31,Debit,Louisville,M089,Branch,43,Engineer,36,1,5595.22,Sangat Rendah,0
1664.33,Debit,San Antonio,M064,Branch,18,Student,65,1,1588.31,Sangat Rendah,0
414.49,Credit,Phoenix,M051,Online,58,Doctor,108,1,12709.58,Sangat Rendah,0
315.13,Debit,Omaha,M045,Branch,30,Engineer,143,1,6570.94,Sangat Rendah,0
28.38,Debit,Tucson,M042,Branch,45,Doctor,260,1,8892.62,Sangat Rendah,0
456.05,Debit,Detroit,M073,Branch,68,Doctor,20,1,11729.51,Sangat Rendah,0
277.22,Debit,Kansas City,M035,Branch,35,Doctor,41,1,12104.51,Sangat Rendah,0
54.84,Debit,Kansas City,M002,Online,52,Retired,124,1,3495.51,Sangat Rendah,0
29.92,Credit,Denver,M010,Online,68,Doctor,63,1,7855.01,Sangat Rendah,0
133.06,Debit,Las Vegas,M072,Online,35,Engineer,143,1,8843.44,Sangat Rendah,0
332.06,Debit,Seattle,M086,ATM,29,Doctor,221,4,11826.52,Sedang,1
14.34,Credit,Memphis,M004,Online,67,Retired,24,1,7932.51,Sangat Rendah,0
468.32,Debit,Fresno,M095,Online,69,Retired,152,1,4710.04,Sangat Rendah,0
582.17,Debit,Tucson,M093,Branch,57,Engineer,135,1,7310.83,Sangat Rendah,0
245.62,Debit,San Antonio,M021,Branch,23,Student,127,1,1879.82,Sangat Rendah,0
981.9,Credit,Baltimore,M029,Online,43,Doctor,112,1,9018.33,Sangat Rendah,0
83.6,Debit,San Jose,M090,ATM,47,Doctor,192,1,13899.24,Sangat Rendah,0
331.22,Credit,Oklahoma City,M035,Branch,61,Doctor,161,1,12613.25,Sangat Rendah,0
57.49,Credit,Detroit,M014,Online,24,Student,177,1,765.15,Sangat Rendah,0
85.58,Debit,Fort Worth,M029,ATM,55,Engineer,60,1,7794.84,Sangat Rendah,0
157.56,Debit,Indianapolis,M056,Branch,43,Doctor,159,1,7541.16,Sangat Rendah,0
230.3,Debit,Colorado Springs,M032,Online,46,Engineer,24,1,8356.88,Sangat Rendah,0
305.92,Debit,El Paso,M057,ATM,72,Retired,88,1,1445.47,Sangat Rendah,0
942.7,Debit,Boston,M048,Online,35,Engineer,29,1,5141.32,Sangat Rendah,0
116.33,Debit,Fresno,M090,Branch,27,Student,144,1,1696.15,Sangat Rendah,0
537.71,Credit,Mesa,M078,Online,19,Student,175,1,1806.08,Sangat Rendah,0
538.17,Credit,Washington,M055,Branch,27,Engineer,252,1,5908.04,Sangat Rendah,0
219.44,Debit,Washington,M003,Online,42,Engineer,23,1,4207.27,Sangat Rendah,0
61.62,Debit,Miami,M066,Online,57,Doctor,19,1,8365.37,Sangat Rendah,0
58.77,Debit,Memphis,M036,Online,27,Engineer,191,1,7261.7,Sangat Rendah,0
538.13,Debit,Charlotte,M045,ATM,62,Retired,165,1,5008.59,Sangat Rendah,0
177.05,Debit,Philadelphia,M060,Branch,24,Student,235,1,4287.82,Sangat Rendah,0
403.01,Debit,Washington,M029,Online,63,Doctor,286,3,10513.52,Rendah,1
719.76,Debit,San Francisco,M038,Branch,19,Student,190,1,690.52,Sangat Rendah,0
163.22,Debit,Miami,M029,Online,26,Student,217,1,1788.27,Sangat Rendah,0
242.85,Debit,San Antonio,M036,Online,42,Engineer,93,1,4672.8,Sangat Rendah,0
291.22,Credit,Baltimore,M095,Online,41,Engineer,100,1,3677.63,Sangat Rendah,0
56.52,Debit,Omaha,M077,ATM,42,Engineer,152,1,6911.2,Sangat Rendah,0
195.8,Debit,Raleigh,M052,Online,39,Doctor,186,1,12027.68,Sangat Rendah,0
66.76,Credit,Austin,M004,Branch,36,Doctor,44,1,184.72,Sangat Rendah,0
190.9,Debit,Jacksonville,M002,Online,28,Student,40,1,101.25,Sangat Rendah,0
106.99,Debit,Omaha,M078,Branch,38,Engineer,152,1,5771.4,Sangat Rendah,0
655.81,Debit,Omaha,M044,ATM,55,Retired,164,2,4539.99,Rendah,0
107.1,Credit,Philadelphia,M052,Online,25,Student,175,1,193.8,Sangat Rendah,0
79.92,Debit,Miami,M003,ATM,44,Engineer,274,2,9138.76,Rendah,0
430.83,Debit,Los Angeles,M079,Branch,18,Student,292,1,941.49,Sangat Rendah,0
235.34,Debit,Washington,M085,Branch,26,Student,68,1,566.83,Sangat Rendah,0
86.35,Credit,Indianapolis,M026,Branch,52,Retired,24,1,1550.48,Sangat Rendah,0
337.99,Debit,Colorado Springs,M069,ATM,70,Doctor,115,1,9038.63,Sangat Rendah,0
577.13,Credit,San Jose,M065,Branch,40,Engineer,66,1,6640.51,Sangat Rendah,0
213.33,Debit,Omaha,M088,ATM,52,Retired,161,1,5400.44,Sangat Rendah,0
54.52,Debit,Indianapolis,M047,Branch,32,Doctor,164,1,6980.98,Sangat Rendah,0
100.13,Debit,Denver,M068,Branch,57,Doctor,168,1,5209.16,Sangat Rendah,0
883.92,Credit,Tucson,M006,Online,53,Retired,129,1,2342.64,Sangat Rendah,0
69.8,Credit,New York,M004,Branch,27,Student,138,1,136.77,Sangat Rendah,0
768.94,Debit,Indianapolis,M051,Branch,64,Retired,53,1,6860.18,Sangat Rendah,0
179.62,Debit,Tucson,M082,Online,24,Student,119,1,409.26,Sangat Rendah,0
425.91,Debit,Jacksonville,M038,ATM,23,Student,47,1,383.58,Sangat Rendah,0
263.34,Debit,Denver,M084,ATM,64,Retired,55,1,2411.02,Sangat Rendah,0
113.03,Credit,Tucson,M001,Online,36,Doctor,12,1,6756.13,Sangat Rendah,0
11.02,Debit,Austin,M070,Online,42,Doctor,42,1,7879.66,Sangat Rendah,0
865.17,Debit,Houston,M009,Branch,24,Student,161,1,9297.5,Sangat Rendah,0
152.0,Debit,Albuquerque,M060,ATM,51,Engineer,63,1,7531.43,Sangat Rendah,0
270.39,Debit,Jacksonville,M006,ATM,25,Student,104,1,899.15,Sangat Rendah,0
246.41,Debit,Detroit,M071,ATM,54,Retired,23,1,1431.6,Sangat Rendah,0
336.84,Debit,Washington,M073,ATM,22,Student,100,1,4500.26,Sangat Rendah,0
261.45,Credit,Oklahoma City,M071,Online,50,Engineer,96,1,6735.74,Sangat Rendah,0
99.98,Credit,Washington,M093,Online,73,Retired,152,1,3037.97,Sangat Rendah,0
400.69,Debit,Las Vegas,M066,Online,32,Engineer,26,1,9040.33,Sangat Rendah,0
411.47,Debit,Fort Worth,M080,ATM,26,Student,120,1,796.63,Sangat Rendah,0
204.63,Debit,Las Vegas,M090,Online,52,Engineer,92,1,9199.52,Sangat Rendah,0
421.56,Debit,San Jose,M047,Online,53,Engineer,144,1,8037.87,Sangat Rendah,0
193.38,Debit,Memphis,M069,ATM,18,Student,285,1,1081.79,Sangat Rendah,0
